year,iso_week,week_first_session,week_last_session,rebalance_dates,forced_exit_dates,week_end_source_signal_date,gross_target,cash_target,position_count,held_at_week_end,target_weights_at_week_end,constituent_snapshot_date,tradable_constituent_count
2009,7,2009-02-09,2009-02-13,2009-02-13,,2009-02-12,0.5,0.5,5,AN | GNW | ODP | PLD | SLM,AN:0.1000000000 | GNW:0.1000000000 | ODP:0.1000000000 | PLD:0.1000000000 | SLM:0.1000000000,2009-02-05,463
2009,8,2009-02-17,2009-02-20,,,2009-02-12,0.5,0.5,5,AN | GNW | ODP | PLD | SLM,AN:0.1000000000 | GNW:0.1000000000 | ODP:0.1000000000 | PLD:0.1000000000 | SLM:0.1000000000,2009-02-18,463
2009,9,2009-02-23,2009-02-27,2009-02-23,,2009-02-20,0.5,0.5,5,GNW | HIG | PLD | SLM | SNDK,GNW:0.1000000000 | HIG:0.1000000000 | PLD:0.1000000000 | SLM:0.1000000000 | SNDK:0.1000000000,2009-02-27,463
2009,10,2009-03-02,2009-03-06,2009-03-02,,2009-02-27,0.5,0.5,5,GNW | HIG | LNC | PLD | SNDK,GNW:0.1000000000 | HIG:0.1000000000 | LNC:0.1000000000 | PLD:0.1000000000 | SNDK:0.1000000000,2009-03-05,463
2009,11,2009-03-09,2009-03-13,2009-03-09,,2009-03-06,0.5,0.5,5,GNW | HIG | MS | MU | PLD,GNW:0.1000000000 | HIG:0.1000000000 | MS:0.1000000000 | MU:0.1000000000 | PLD:0.1000000000,2009-03-10,463
2009,12,2009-03-16,2009-03-20,2009-03-16,,2009-03-13,0.5,0.5,5,CI | CVH | GS | MS | MU,CI:0.1000000000 | CVH:0.1000000000 | GS:0.1000000000 | MS:0.1000000000 | MU:0.1000000000,2009-03-20,464
2009,13,2009-03-23,2009-03-27,2009-03-23,,2009-03-20,0.5,0.5,5,CI | CVH | MS | MU | S,CI:0.1000000000 | CVH:0.1000000000 | MS:0.1000000000 | MU:0.1000000000 | S:0.1000000000,2009-03-27,464
2009,14,2009-03-30,2009-04-03,2009-03-30,,2009-03-27,0.5,0.5,5,CF | FCX | MS | MU | S,CF:0.1000000000 | FCX:0.1000000000 | MS:0.1000000000 | MU:0.1000000000 | S:0.1000000000,2009-04-03,464
2009,15,2009-04-06,2009-04-09,2009-04-06,,2009-04-03,0.5,0.5,5,CF | FCX | MS | MU | S,CF:0.1000000000 | FCX:0.1000000000 | MS:0.1000000000 | MU:0.1000000000 | S:0.1000000000,2009-04-09,464
2009,16,2009-04-13,2009-04-17,2009-04-14,,2009-04-13,0.5,0.5,5,CF | DNR | FCX | MS | S,CF:0.1000000000 | DNR:0.1000000000 | FCX:0.1000000000 | MS:0.1000000000 | S:0.1000000000,2009-04-09,464
2009,17,2009-04-20,2009-04-24,2009-04-21,,2009-04-20,0.5,0.5,5,DNR | FCX | JAVA | MS | S,DNR:0.1000000000 | FCX:0.1000000000 | JAVA:0.1000000000 | MS:0.1000000000 | S:0.1000000000,2009-04-24,464
2009,18,2009-04-27,2009-05-01,2009-04-28,,2009-04-27,0.5,0.5,5,DHI | FCX | JAVA | S | XL,DHI:0.1000000000 | FCX:0.1000000000 | JAVA:0.1000000000 | S:0.1000000000 | XL:0.1000000000,2009-04-28,464
2009,19,2009-05-04,2009-05-08,2009-05-05,,2009-05-04,0.5,0.5,5,DHI | FCX | JAVA | S | XL,DHI:0.1000000000 | FCX:0.1000000000 | JAVA:0.1000000000 | S:0.1000000000 | XL:0.1000000000,2009-05-08,464
2009,20,2009-05-11,2009-05-15,2009-05-12,,2009-05-11,0.5,0.5,5,FCX | S | TWX | TXT | XL,FCX:0.1000000000 | S:0.1000000000 | TWX:0.1000000000 | TXT:0.1000000000 | XL:0.1000000000,2009-05-15,464
2009,21,2009-05-18,2009-05-22,2009-05-19,,2009-05-18,0.5,0.5,5,FITB | HBAN | STI | TWX | XL,FITB:0.1000000000 | HBAN:0.1000000000 | STI:0.1000000000 | TWX:0.1000000000 | XL:0.1000000000,2009-05-18,464
2009,22,2009-05-26,2009-05-29,2009-05-27,,2009-05-26,0.5,0.5,5,AIG | FITB | HBAN | TWX | XL,AIG:0.1000000000 | FITB:0.1000000000 | HBAN:0.1000000000 | TWX:0.1000000000 | XL:0.1000000000,2009-05-29,464
2009,23,2009-06-01,2009-06-05,2009-06-03,,2009-06-02,0.5,0.5,5,AIG | GNW | ODP | TWX | XL,AIG:0.1000000000 | GNW:0.1000000000 | ODP:0.1000000000 | TWX:0.1000000000 | XL:0.1000000000,2009-06-05,464
2009,24,2009-06-08,2009-06-12,2009-06-10,,2009-06-09,0.5,0.5,5,AIG | FITB | GNW | ODP | XL,AIG:0.1000000000 | FITB:0.1000000000 | GNW:0.1000000000 | ODP:0.1000000000 | XL:0.1000000000,2009-06-10,464
2009,25,2009-06-15,2009-06-19,2009-06-17,,2009-06-16,0.5,0.5,5,FITB | GNW | HBAN | ODP | XL,FITB:0.1000000000 | GNW:0.1000000000 | HBAN:0.1000000000 | ODP:0.1000000000 | XL:0.1000000000,2009-06-18,464
2009,26,2009-06-22,2009-06-26,2009-06-24,,2009-06-23,0.5,0.5,5,FITB | GNW | HBAN | ODP | XL,FITB:0.1000000000 | GNW:0.1000000000 | HBAN:0.1000000000 | ODP:0.1000000000 | XL:0.1000000000,2009-06-26,463
2009,27,2009-06-29,2009-07-02,2009-07-01,,2009-06-30,0.5,0.5,5,FITB | GNW | HBAN | LNC | ODP,FITB:0.1000000000 | GNW:0.1000000000 | HBAN:0.1000000000 | LNC:0.1000000000 | ODP:0.1000000000,2009-07-02,463
2009,28,2009-07-06,2009-07-10,2009-07-09,,2009-07-08,0.5,0.5,5,FITB | GNW | HBAN | LNC | ODP,FITB:0.1000000000 | GNW:0.1000000000 | HBAN:0.1000000000 | LNC:0.1000000000 | ODP:0.1000000000,2009-07-09,463
2009,29,2009-07-13,2009-07-17,2009-07-16,,2009-07-15,0.5,0.5,5,FITB | GNW | LNC | ODP | THC,FITB:0.1000000000 | GNW:0.1000000000 | LNC:0.1000000000 | ODP:0.1000000000 | THC:0.1000000000,2009-07-17,463
2009,30,2009-07-20,2009-07-24,2009-07-23,,2009-07-22,0.5,0.5,5,FITB | GNW | LNC | ODP | SLM,FITB:0.1000000000 | GNW:0.1000000000 | LNC:0.1000000000 | ODP:0.1000000000 | SLM:0.1000000000,2009-07-17,463
2009,31,2009-07-27,2009-07-31,2009-07-30,,2009-07-29,0.5,0.5,5,FITB | GNW | LNC | ODP | SLM,FITB:0.1000000000 | GNW:0.1000000000 | LNC:0.1000000000 | ODP:0.1000000000 | SLM:0.1000000000,2009-07-29,464
2009,32,2009-08-03,2009-08-07,2009-08-06,,2009-08-05,0.5,0.5,5,AIG | FITB | GNW | ODP | SLM,AIG:0.1000000000 | FITB:0.1000000000 | GNW:0.1000000000 | ODP:0.1000000000 | SLM:0.1000000000,2009-08-06,465
2009,33,2009-08-10,2009-08-14,2009-08-13,,2009-08-12,0.5,0.5,5,AIG | AKS | GNW | ODP | SLM,AIG:0.1000000000 | AKS:0.1000000000 | GNW:0.1000000000 | ODP:0.1000000000 | SLM:0.1000000000,2009-08-06,465
2009,34,2009-08-17,2009-08-21,2009-08-20,,2009-08-19,0.5,0.5,5,AES | AIG | AKS | LM | SLM,AES:0.1000000000 | AIG:0.1000000000 | AKS:0.1000000000 | LM:0.1000000000 | SLM:0.1000000000,2009-08-21,465
2009,35,2009-08-24,2009-08-28,2009-08-27,,2009-08-26,0.5,0.5,5,AIG | AKS | LM | SLM | XL,AIG:0.1000000000 | AKS:0.1000000000 | LM:0.1000000000 | SLM:0.1000000000 | XL:0.1000000000,2009-08-21,465
2009,36,2009-08-31,2009-09-04,2009-09-03,,2009-09-02,0.5,0.5,5,AIG | FITB | SLM | WYNN | XL,AIG:0.1000000000 | FITB:0.1000000000 | SLM:0.1000000000 | WYNN:0.1000000000 | XL:0.1000000000,2009-09-04,465
2009,37,2009-09-08,2009-09-11,2009-09-11,,2009-09-10,0.5,0.5,5,AIG | LEN | MAS | WM | WYNN,AIG:0.1000000000 | LEN:0.1000000000 | MAS:0.1000000000 | WM:0.1000000000 | WYNN:0.1000000000,2009-09-11,465
2009,38,2009-09-14,2009-09-18,2009-09-18,,2009-09-17,0.5,0.5,5,AIG | LEN | MAS | WM | WYNN,AIG:0.1000000000 | LEN:0.1000000000 | MAS:0.1000000000 | WM:0.1000000000 | WYNN:0.1000000000,2009-09-11,465
2009,39,2009-09-21,2009-09-25,2009-09-25,,2009-09-24,0.5,0.5,5,AIG | HIG | LEN | WM | WYNN,AIG:0.1000000000 | HIG:0.1000000000 | LEN:0.1000000000 | WM:0.1000000000 | WYNN:0.1000000000,2009-09-25,465
2009,40,2009-09-28,2009-10-02,2009-10-02,,2009-10-01,0.5,0.5,5,AIG | HIG | LEN | WM | WYNN,AIG:0.1000000000 | HIG:0.1000000000 | LEN:0.1000000000 | WM:0.1000000000 | WYNN:0.1000000000,2009-09-29,465
2009,41,2009-10-05,2009-10-09,2009-10-09,,2009-10-08,1.0,0.0,5,AIG | HIG | LEN | WM | WYNN,AIG:0.2000000000 | HIG:0.2000000000 | LEN:0.2000000000 | WM:0.2000000000 | WYNN:0.2000000000,2009-10-09,465
2009,42,2009-10-12,2009-10-16,2009-10-16,,2009-10-15,1.0,0.0,5,AIG | GNW | HIG | WM | WYNN,AIG:0.2000000000 | GNW:0.2000000000 | HIG:0.2000000000 | WM:0.2000000000 | WYNN:0.2000000000,2009-10-16,464
2009,43,2009-10-19,2009-10-23,2009-10-23,,2009-10-22,1.0,0.0,5,AIG | GNW | HIG | MI | WM,AIG:0.2000000000 | GNW:0.2000000000 | HIG:0.2000000000 | MI:0.2000000000 | WM:0.2000000000,2009-10-21,464
2009,44,2009-10-26,2009-10-30,2009-10-30,,2009-10-29,1.0,0.0,5,AIG | GNW | HIG | MBI | WM,AIG:0.2000000000 | GNW:0.2000000000 | HIG:0.2000000000 | MBI:0.2000000000 | WM:0.2000000000,2009-10-29,464
2009,45,2009-11-02,2009-11-06,2009-11-06,,2009-11-05,1.0,0.0,5,AIG | AMD | GNW | HIG | THC,AIG:0.2000000000 | AMD:0.2000000000 | GNW:0.2000000000 | HIG:0.2000000000 | THC:0.2000000000,2009-11-06,463
2009,46,2009-11-09,2009-11-13,2009-11-13,,2009-11-12,1.0,0.0,5,AIG | AMD | GNW | HIG | ODP,AIG:0.2000000000 | AMD:0.2000000000 | GNW:0.2000000000 | HIG:0.2000000000 | ODP:0.2000000000,2009-11-10,463
2009,47,2009-11-16,2009-11-20,2009-11-20,,2009-11-19,1.0,0.0,5,AMD | GNW | HIG | LXK | ODP,AMD:0.2000000000 | GNW:0.2000000000 | HIG:0.2000000000 | LXK:0.2000000000 | ODP:0.2000000000,2009-11-18,463
2009,48,2009-11-23,2009-11-27,,,2009-11-19,1.0,0.0,5,AMD | GNW | HIG | LXK | ODP,AMD:0.2000000000 | GNW:0.2000000000 | HIG:0.2000000000 | LXK:0.2000000000 | ODP:0.2000000000,2009-11-27,463
2009,49,2009-11-30,2009-12-04,2009-11-30,,2009-11-27,1.0,0.0,5,AMZN | FSLR | JBL | LXK | PXD,AMZN:0.2000000000 | FSLR:0.2000000000 | JBL:0.2000000000 | LXK:0.2000000000 | PXD:0.2000000000,2009-11-27,464
2009,50,2009-12-07,2009-12-11,2009-12-07,,2009-12-04,1.0,0.0,5,AMZN | HAR | JBL | LXK | PXD,AMZN:0.2000000000 | HAR:0.2000000000 | JBL:0.2000000000 | LXK:0.2000000000 | PXD:0.2000000000,2009-12-09,464
2009,51,2009-12-14,2009-12-18,2009-12-14,,2009-12-11,1.0,0.0,5,AMZN | HAR | JBL | LXK | PXD,AMZN:0.2000000000 | HAR:0.2000000000 | JBL:0.2000000000 | LXK:0.2000000000 | PXD:0.2000000000,2009-12-17,464
2009,52,2009-12-21,2009-12-24,2009-12-21,,2009-12-18,1.0,0.0,5,AMD | AMZN | LXK | RX | SLM,AMD:0.2000000000 | AMZN:0.2000000000 | LXK:0.2000000000 | RX:0.2000000000 | SLM:0.2000000000,2009-12-24,463
2009,53,2009-12-28,2009-12-31,2009-12-29,,2009-12-28,1.0,0.0,5,AMZN | CLF | MEE | RX | SLM,AMZN:0.2000000000 | CLF:0.2000000000 | MEE:0.2000000000 | RX:0.2000000000 | SLM:0.2000000000,2009-12-30,463
2010,1,2010-01-04,2010-01-08,2010-01-06,,2010-01-05,1.0,0.0,5,AMZN | CLF | MEE | RX | SLM,AMZN:0.2000000000 | CLF:0.2000000000 | MEE:0.2000000000 | RX:0.2000000000 | SLM:0.2000000000,2010-01-08,463
2010,2,2010-01-11,2010-01-15,2010-01-13,,2010-01-12,1.0,0.0,5,AMD | AMZN | CLF | RX | SLM,AMD:0.2000000000 | AMZN:0.2000000000 | CLF:0.2000000000 | RX:0.2000000000 | SLM:0.2000000000,2010-01-08,463
2010,3,2010-01-19,2010-01-22,2010-01-21,,2010-01-20,1.0,0.0,5,AMD | AMZN | BDK | CVH | SLM,AMD:0.2000000000 | AMZN:0.2000000000 | BDK:0.2000000000 | CVH:0.2000000000 | SLM:0.2000000000,2010-01-21,463
2010,4,2010-01-25,2010-01-29,2010-01-28,,2010-01-27,1.0,0.0,5,AMD | ATI | BDK | MEE | X,AMD:0.2000000000 | ATI:0.2000000000 | BDK:0.2000000000 | MEE:0.2000000000 | X:0.2000000000,2010-01-29,463
2010,5,2010-02-01,2010-02-05,2010-02-04,,2010-02-03,1.0,0.0,5,AMD | ATI | MEE | NYT | X,AMD:0.2000000000 | ATI:0.2000000000 | MEE:0.2000000000 | NYT:0.2000000000 | X:0.2000000000,2010-02-02,463
2010,6,2010-02-08,2010-02-12,2010-02-11,,2010-02-10,1.0,0.0,5,AMD | ATI | MEE | NYT | X,AMD:0.2000000000 | ATI:0.2000000000 | MEE:0.2000000000 | NYT:0.2000000000 | X:0.2000000000,2010-02-10,463
2010,7,2010-02-16,2010-02-19,2010-02-19,,2010-02-18,1.0,0.0,5,AMD | ATI | NYT | SNDK | X,AMD:0.2000000000 | ATI:0.2000000000 | NYT:0.2000000000 | SNDK:0.2000000000 | X:0.2000000000,2010-02-19,463
2010,8,2010-02-22,2010-02-26,2010-02-26,,2010-02-25,1.0,0.0,5,ATI | MU | NYT | SNDK | ZION,ATI:0.2000000000 | MU:0.2000000000 | NYT:0.2000000000 | SNDK:0.2000000000 | ZION:0.2000000000,2010-02-26,462
2010,9,2010-03-01,2010-03-05,2010-03-05,,2010-03-04,1.0,0.0,5,ATI | GNW | NYT | SNDK | ZION,ATI:0.2000000000 | GNW:0.2000000000 | NYT:0.2000000000 | SNDK:0.2000000000 | ZION:0.2000000000,2010-03-03,462
2010,10,2010-03-08,2010-03-12,2010-03-12,,2010-03-11,1.0,0.0,5,ARG | GNW | LEN | NYT | ZION,ARG:0.2000000000 | GNW:0.2000000000 | LEN:0.2000000000 | NYT:0.2000000000 | ZION:0.2000000000,2010-03-11,462
2010,11,2010-03-15,2010-03-19,2010-03-19,,2010-03-18,1.0,0.0,5,ARG | DHI | GNW | LEN | ZION,ARG:0.2000000000 | DHI:0.2000000000 | GNW:0.2000000000 | LEN:0.2000000000 | ZION:0.2000000000,2010-03-16,462
2010,12,2010-03-22,2010-03-26,2010-03-26,,2010-03-25,1.0,0.0,5,ARG | GNW | LEN | SII | ZION,ARG:0.2000000000 | GNW:0.2000000000 | LEN:0.2000000000 | SII:0.2000000000 | ZION:0.2000000000,2010-03-23,462
2010,13,2010-03-29,2010-04-01,,,2010-03-25,1.0,0.0,5,ARG | GNW | LEN | SII | ZION,ARG:0.2000000000 | GNW:0.2000000000 | LEN:0.2000000000 | SII:0.2000000000 | ZION:0.2000000000,2010-03-31,462
2010,14,2010-04-05,2010-04-09,2010-04-05,,2010-04-01,1.0,0.0,5,ARG | GNW | LEN | SII | ZION,ARG:0.2000000000 | GNW:0.2000000000 | LEN:0.2000000000 | SII:0.2000000000 | ZION:0.2000000000,2010-03-31,462
2010,15,2010-04-12,2010-04-16,2010-04-12,,2010-04-09,1.0,0.0,5,AIG | ARG | GNW | SII | ZION,AIG:0.2000000000 | ARG:0.2000000000 | GNW:0.2000000000 | SII:0.2000000000 | ZION:0.2000000000,2010-04-13,462
2010,16,2010-04-19,2010-04-23,2010-04-19,,2010-04-16,1.0,0.0,5,ANF | ARG | HBAN | SII | ZION,ANF:0.2000000000 | ARG:0.2000000000 | HBAN:0.2000000000 | SII:0.2000000000 | ZION:0.2000000000,2010-04-21,462
2010,17,2010-04-26,2010-04-30,2010-04-26,,2010-04-23,1.0,0.0,5,ANF | ARG | CLF | SII | ZION,ANF:0.2000000000 | ARG:0.2000000000 | CLF:0.2000000000 | SII:0.2000000000 | ZION:0.2000000000,2010-04-30,462
2010,18,2010-05-03,2010-05-07,2010-05-03,,2010-04-30,1.0,0.0,5,ANF | ARG | CLF | SII | X,ANF:0.2000000000 | ARG:0.2000000000 | CLF:0.2000000000 | SII:0.2000000000 | X:0.2000000000,2010-05-07,462
2010,19,2010-05-10,2010-05-14,2010-05-10,,2010-05-07,1.0,0.0,5,AIG | ANF | CLF | SII | X,AIG:0.2000000000 | ANF:0.2000000000 | CLF:0.2000000000 | SII:0.2000000000 | X:0.2000000000,2010-05-11,462
2010,20,2010-05-17,2010-05-21,2010-05-17,,2010-05-14,1.0,0.0,5,AIG | ANF | CLF | TIE | ZION,AIG:0.2000000000 | ANF:0.2000000000 | CLF:0.2000000000 | TIE:0.2000000000 | ZION:0.2000000000,2010-05-21,462
2010,21,2010-05-24,2010-05-28,2010-05-24,,2010-05-21,1.0,0.0,5,AIG | MI | SNDK | TIE | ZION,AIG:0.2000000000 | MI:0.2000000000 | SNDK:0.2000000000 | TIE:0.2000000000 | ZION:0.2000000000,2010-05-28,462
2010,22,2010-06-01,2010-06-04,2010-06-01,,2010-05-28,1.0,0.0,5,AIG | FSLR | HBAN | MI | ZION,AIG:0.2000000000 | FSLR:0.2000000000 | HBAN:0.2000000000 | MI:0.2000000000 | ZION:0.2000000000,2010-06-01,462
2010,23,2010-06-07,2010-06-11,2010-06-08,,2010-06-07,1.0,0.0,5,AIG | AKAM | HBAN | S | ZION,AIG:0.2000000000 | AKAM:0.2000000000 | HBAN:0.2000000000 | S:0.2000000000 | ZION:0.2000000000,2010-06-11,461
2010,24,2010-06-14,2010-06-18,2010-06-15,,2010-06-14,1.0,0.0,5,AKAM | HBAN | S | SNDK | ZION,AKAM:0.2000000000 | HBAN:0.2000000000 | S:0.2000000000 | SNDK:0.2000000000 | ZION:0.2000000000,2010-06-18,461
2010,25,2010-06-21,2010-06-25,2010-06-22,,2010-06-21,1.0,0.0,5,AKAM | HBAN | S | SNDK | TLAB,AKAM:0.2000000000 | HBAN:0.2000000000 | S:0.2000000000 | SNDK:0.2000000000 | TLAB:0.2000000000,2010-06-21,462
2010,26,2010-06-28,2010-07-02,2010-06-29,,2010-06-28,1.0,0.0,5,AKAM | HBAN | S | SNDK | TLAB,AKAM:0.2000000000 | HBAN:0.2000000000 | S:0.2000000000 | SNDK:0.2000000000 | TLAB:0.2000000000,2010-07-02,463
2010,27,2010-07-06,2010-07-09,2010-07-07,,2010-07-06,1.0,0.0,5,AKAM | CRM | NTAP | S | SNDK,AKAM:0.2000000000 | CRM:0.2000000000 | NTAP:0.2000000000 | S:0.2000000000 | SNDK:0.2000000000,2010-07-09,463
2010,28,2010-07-12,2010-07-16,2010-07-14,,2010-07-13,1.0,0.0,5,AKAM | CRM | NTAP | S | SNDK,AKAM:0.2000000000 | CRM:0.2000000000 | NTAP:0.2000000000 | S:0.2000000000 | SNDK:0.2000000000,2010-07-16,462
2010,29,2010-07-19,2010-07-23,2010-07-21,,2010-07-20,1.0,0.0,5,AKAM | CRM | NTAP | S | SNDK,AKAM:0.2000000000 | CRM:0.2000000000 | NTAP:0.2000000000 | S:0.2000000000 | SNDK:0.2000000000,2010-07-22,462
2010,30,2010-07-26,2010-07-30,2010-07-28,,2010-07-27,1.0,0.0,5,AKAM | CRM | NTAP | S | SNDK,AKAM:0.2000000000 | CRM:0.2000000000 | NTAP:0.2000000000 | S:0.2000000000 | SNDK:0.2000000000,2010-07-30,462
2010,31,2010-08-02,2010-08-06,2010-08-04,,2010-08-03,1.0,0.0,5,AKAM | ETFC | NTAP | S | TIE,AKAM:0.2000000000 | ETFC:0.2000000000 | NTAP:0.2000000000 | S:0.2000000000 | TIE:0.2000000000,2010-07-30,462
2010,32,2010-08-09,2010-08-13,2010-08-11,,2010-08-10,1.0,0.0,5,AKAM | ETFC | NTAP | S | TIE,AKAM:0.2000000000 | ETFC:0.2000000000 | NTAP:0.2000000000 | S:0.2000000000 | TIE:0.2000000000,2010-08-11,462
2010,33,2010-08-16,2010-08-20,2010-08-18,,2010-08-17,1.0,0.0,5,DF | ETFC | FSLR | NTAP | TIE,DF:0.2000000000 | ETFC:0.2000000000 | FSLR:0.2000000000 | NTAP:0.2000000000 | TIE:0.2000000000,2010-08-19,462
2010,34,2010-08-23,2010-08-27,2010-08-25,,2010-08-24,1.0,0.0,5,ETFC | FSLR | JBL | NTAP | TIE,ETFC:0.2000000000 | FSLR:0.2000000000 | JBL:0.2000000000 | NTAP:0.2000000000 | TIE:0.2000000000,2010-08-27,461
2010,35,2010-08-30,2010-09-03,2010-09-01,,2010-08-31,1.0,0.0,5,APC | ETFC | FTI | HAL | TIE,APC:0.2000000000 | ETFC:0.2000000000 | FTI:0.2000000000 | HAL:0.2000000000 | TIE:0.2000000000,2010-08-31,461
2010,36,2010-09-07,2010-09-10,2010-09-09,,2010-09-08,1.0,0.0,5,APC | ETFC | FSLR | FTI | HAL,APC:0.2000000000 | ETFC:0.2000000000 | FSLR:0.2000000000 | FTI:0.2000000000 | HAL:0.2000000000,2010-09-09,461
2010,37,2010-09-13,2010-09-17,2010-09-16,,2010-09-15,1.0,0.0,5,APC | CF | CTXS | ETFC | FTI,APC:0.2000000000 | CF:0.2000000000 | CTXS:0.2000000000 | ETFC:0.2000000000 | FTI:0.2000000000,2010-09-09,461
2010,38,2010-09-20,2010-09-24,2010-09-23,,2010-09-22,1.0,0.0,5,APC | CF | CTXS | ETFC | FTI,APC:0.2000000000 | CF:0.2000000000 | CTXS:0.2000000000 | ETFC:0.2000000000 | FTI:0.2000000000,2010-09-21,461
2010,39,2010-09-27,2010-10-01,2010-09-30,,2010-09-29,1.0,0.0,5,APC | CF | CTXS | FTI | MFE,APC:0.2000000000 | CF:0.2000000000 | CTXS:0.2000000000 | FTI:0.2000000000 | MFE:0.2000000000,2010-09-29,461
2010,40,2010-10-04,2010-10-08,2010-10-07,,2010-10-06,1.0,0.0,5,CF | CLF | CRM | CTXS | MFE,CF:0.2000000000 | CLF:0.2000000000 | CRM:0.2000000000 | CTXS:0.2000000000 | MFE:0.2000000000,2010-09-29,461
2010,41,2010-10-11,2010-10-15,2010-10-14,,2010-10-13,1.0,0.0,5,CF | CLF | CRM | CTXS | MFE,CF:0.2000000000 | CLF:0.2000000000 | CRM:0.2000000000 | CTXS:0.2000000000 | MFE:0.2000000000,2010-10-15,461
2010,42,2010-10-18,2010-10-22,2010-10-21,,2010-10-20,1.0,0.0,5,CF | CRM | CTXS | EXPE | MFE,CF:0.2000000000 | CRM:0.2000000000 | CTXS:0.2000000000 | EXPE:0.2000000000 | MFE:0.2000000000,2010-10-19,461
2010,43,2010-10-25,2010-10-29,2010-10-28,,2010-10-27,1.0,0.0,5,CF | CTXS | EXPE | MFE | NVDA,CF:0.2000000000 | CTXS:0.2000000000 | EXPE:0.2000000000 | MFE:0.2000000000 | NVDA:0.2000000000,2010-10-29,461
2010,44,2010-11-01,2010-11-05,2010-11-04,,2010-11-03,1.0,0.0,5,CTXS | FCX | JCP | MFE | NVDA,CTXS:0.2000000000 | FCX:0.2000000000 | JCP:0.2000000000 | MFE:0.2000000000 | NVDA:0.2000000000,2010-11-05,461
2010,45,2010-11-08,2010-11-12,2010-11-11,,2010-11-10,1.0,0.0,5,CF | FCX | JCP | KG | MFE,CF:0.2000000000 | FCX:0.2000000000 | JCP:0.2000000000 | KG:0.2000000000 | MFE:0.2000000000,2010-11-08,461
2010,46,2010-11-15,2010-11-19,2010-11-18,,2010-11-17,1.0,0.0,5,CF | FCX | JCP | KG | LB,CF:0.2000000000 | FCX:0.2000000000 | JCP:0.2000000000 | KG:0.2000000000 | LB:0.2000000000,2010-11-18,461
2010,47,2010-11-22,2010-11-26,2010-11-26,,2010-11-24,1.0,0.0,5,CF | FCX | JCP | KG | MEE,CF:0.2000000000 | FCX:0.2000000000 | JCP:0.2000000000 | KG:0.2000000000 | MEE:0.2000000000,2010-11-26,461
2010,48,2010-11-29,2010-12-03,2010-12-03,,2010-12-02,1.0,0.0,5,CF | JCP | KG | MEE | MWW,CF:0.2000000000 | JCP:0.2000000000 | KG:0.2000000000 | MEE:0.2000000000 | MWW:0.2000000000,2010-11-29,461
2010,49,2010-12-06,2010-12-10,2010-12-10,,2010-12-09,1.0,0.0,5,CF | JCP | KG | MEE | MWW,CF:0.2000000000 | JCP:0.2000000000 | KG:0.2000000000 | MEE:0.2000000000 | MWW:0.2000000000,2010-12-09,461
2010,50,2010-12-13,2010-12-17,2010-12-17,,2010-12-16,1.0,0.0,5,ANF | JCP | KG | MEE | MWW,ANF:0.2000000000 | JCP:0.2000000000 | KG:0.2000000000 | MEE:0.2000000000 | MWW:0.2000000000,2010-12-17,461
2010,51,2010-12-20,2010-12-23,,2010-12-20,2010-12-16,0.8,0.2,4,ANF | JCP | MEE | MWW,ANF:0.2000000000 | JCP:0.2000000000 | MEE:0.2000000000 | MWW:0.2000000000,2010-12-21,462
2010,52,2010-12-27,2010-12-31,2010-12-27,,2010-12-23,1.0,0.0,5,ANF | FFIV | JCP | MEE | MWW,ANF:0.2000000000 | FFIV:0.2000000000 | JCP:0.2000000000 | MEE:0.2000000000 | MWW:0.2000000000,2010-12-31,462
2011,1,2011-01-03,2011-01-07,2011-01-03,,2010-12-31,1.0,0.0,5,ANF | FFIV | HAR | MEE | MWW,ANF:0.2000000000 | FFIV:0.2000000000 | HAR:0.2000000000 | MEE:0.2000000000 | MWW:0.2000000000,2011-01-05,463
2011,2,2011-01-10,2011-01-14,2011-01-10,,2011-01-07,1.0,0.0,5,ANF | FFIV | HAR | MEE | MWW,ANF:0.2000000000 | FFIV:0.2000000000 | HAR:0.2000000000 | MEE:0.2000000000 | MWW:0.2000000000,2011-01-12,463
2011,3,2011-01-18,2011-01-21,2011-01-18,,2011-01-14,1.0,0.0,5,FFIV | HAR | MEE | MWW | THC,FFIV:0.2000000000 | HAR:0.2000000000 | MEE:0.2000000000 | MWW:0.2000000000 | THC:0.2000000000,2011-01-21,463
2011,4,2011-01-24,2011-01-28,2011-01-25,,2011-01-24,1.0,0.0,5,FFIV | HAR | MEE | MWW | THC,FFIV:0.2000000000 | HAR:0.2000000000 | MEE:0.2000000000 | MWW:0.2000000000 | THC:0.2000000000,2011-01-25,463
2011,5,2011-01-31,2011-02-04,2011-02-01,,2011-01-31,1.0,0.0,5,AIG | HAR | MWW | THC | X,AIG:0.2000000000 | HAR:0.2000000000 | MWW:0.2000000000 | THC:0.2000000000 | X:0.2000000000,2011-02-02,463
2011,6,2011-02-07,2011-02-11,2011-02-08,,2011-02-07,1.0,0.0,5,AIG | MMI | MWW | NVDA | THC,AIG:0.2000000000 | MMI:0.2000000000 | MWW:0.2000000000 | NVDA:0.2000000000 | THC:0.2000000000,2011-02-10,463
2011,7,2011-02-14,2011-02-18,2011-02-15,,2011-02-14,1.0,0.0,5,AIG | DF | MMI | NVDA | THC,AIG:0.2000000000 | DF:0.2000000000 | MMI:0.2000000000 | NVDA:0.2000000000 | THC:0.2000000000,2011-02-10,463
